Unique DAG ID,DAG Input Content,DAG Input Size,Function Name,Function Input,Duration,Parallel Duration,Memory_Allocated,CPU_Allocated,Max Memory Usage,Max CPU Usage,Avg CPU Usage,Start Time,End Time,Timeout Status,Input File
AS-ba9fdce6-eac5-4189-9bdf-fb0a71ec66ae,100,4500,wait1,4500,1011,,128,1,10.747904,0.022349206349206348,0.007602395155463041,1712870255225,1712870256236,False,./profiling/aes_inputs_100content/run26.json
AS-ba9fdce6-eac5-4189-9bdf-fb0a71ec66ae,100,4500,AES1,4500,2691,8153,256,8,24.317952,0.6497080745341615,0.6198904725091242,1712870256281,1712870258972,False,./profiling/aes_inputs_100content/run26.json
AS-ba9fdce6-eac5-4189-9bdf-fb0a71ec66ae,100,4500,AES2,18000,5372,8153,256,8,30.777344,1.30861875,1.2433663451827888,1712870256284,1712870261656,False,./profiling/aes_inputs_100content/run26.json
AS-ba9fdce6-eac5-4189-9bdf-fb0a71ec66ae,100,4500,AES3,40500,8153,8153,256,8,36.143104,1.9778481012658227,1.8430888937866874,1712870256283,1712870264436,False,./profiling/aes_inputs_100content/run26.json
AS-ba9fdce6-eac5-4189-9bdf-fb0a71ec66ae,100,4500,Stats,4500,24,,128,1,14.11072,0.004746268656716418,0.004746268656716418,1712870264468,1712870264492,False,./profiling/aes_inputs_100content/run26.json
AS-a628d44a-96f0-4494-a28e-ea5fd21ee981,100,7400,wait1,7400,1005,,128,1,10.768384,0.007046875,0.005717406219064383,1712870265041,1712870266046,False,./profiling/aes_inputs_100content/run55.json
AS-a628d44a-96f0-4494-a28e-ea5fd21ee981,100,7400,AES1,7400,4467,13258,256,8,24.30976,0.6747806451612903,0.6143882824275598,1712870266089,1712870270556,False,./profiling/aes_inputs_100content/run55.json
AS-a628d44a-96f0-4494-a28e-ea5fd21ee981,100,7400,AES2,29600,8761,13258,256,8,30.53568,1.3371794871794873,1.2488959765294083,1712870266081,1712870274842,False,./profiling/aes_inputs_100content/run55.json
AS-a628d44a-96f0-4494-a28e-ea5fd21ee981,100,7400,AES3,66600,13258,13258,256,8,36.552704,1.9738544303797467,1.8613532788082556,1712870266096,1712870279354,False,./profiling/aes_inputs_100content/run55.json
AS-a628d44a-96f0-4494-a28e-ea5fd21ee981,100,7400,Stats,7400,25,,128,1,14.016512,0.009857142857142858,0.009857142857142858,1712870279389,1712870279414,False,./profiling/aes_inputs_100content/run55.json
AS-a44d2941-4744-46cb-9e32-027160fde91a,100,3300,wait1,3300,1006,,128,1,10.911744,0.02393846153846154,0.00651379455812996,1712870279924,1712870280930,False,./profiling/aes_inputs_100content/run14.json
AS-a44d2941-4744-46cb-9e32-027160fde91a,100,3300,AES1,3300,2029,6097,256,8,24.158208,0.6479689440993788,0.6087293374821441,1712870280970,1712870282999,False,./profiling/aes_inputs_100content/run14.json
AS-a44d2941-4744-46cb-9e32-027160fde91a,100,3300,AES2,13200,3957,6097,256,8,30.736384,1.3024125,1.2391875198451792,1712870280964,1712870284921,False,./profiling/aes_inputs_100content/run14.json
AS-a44d2941-4744-46cb-9e32-027160fde91a,100,3300,AES3,29700,6097,6097,256,8,36.614144,1.9523875,1.8124779762883345,1712870280971,1712870287068,False,./profiling/aes_inputs_100content/run14.json
AS-a44d2941-4744-46cb-9e32-027160fde91a,100,3300,Stats,3300,25,,128,1,14.102528,0.004553846153846154,0.004553846153846154,1712870287093,1712870287118,False,./profiling/aes_inputs_100content/run14.json
AS-3ac3038f-c78e-4d04-89d7-2f1afcc7e4f4,100,3800,wait1,3800,1012,,128,1,10.911744,0.025359375,0.00785155236034721,1712870287722,1712870288734,False,./profiling/aes_inputs_100content/run19.json
AS-3ac3038f-c78e-4d04-89d7-2f1afcc7e4f4,100,3800,AES1,3800,2541,6994,256,8,24.297472,0.65276875,0.5793247599977193,1712870288790,1712870291331,False,./profiling/aes_inputs_100content/run19.json
AS-3ac3038f-c78e-4d04-89d7-2f1afcc7e4f4,100,3800,AES2,15200,5229,6994,256,8,30.728192,1.2869814814814815,1.1129351234843445,1712870288779,1712870294008,False,./profiling/aes_inputs_100content/run19.json
AS-3ac3038f-c78e-4d04-89d7-2f1afcc7e4f4,100,3800,AES3,34200,6994,6994,256,8,36.478976,1.9977820512820512,1.819613053045192,1712870288785,1712870295779,False,./profiling/aes_inputs_100content/run19.json
AS-3ac3038f-c78e-4d04-89d7-2f1afcc7e4f4,100,3800,Stats,3800,23,,128,1,13.975552,0.00365625,0.00365625,1712870295807,1712870295830,False,./profiling/aes_inputs_100content/run19.json
AS-849015bb-280b-4c70-a3c8-3cf5e03df3e5,100,4700,wait1,4700,1009,,128,1,10.932224,0.01516923076923077,0.006940834003015125,1712870296451,1712870297460,False,./profiling/aes_inputs_100content/run28.json
AS-849015bb-280b-4c70-a3c8-3cf5e03df3e5,100,4700,AES1,4700,2796,8467,256,8,24.436736,0.6579999999999999,0.6232757950325793,1712870297497,1712870300293,False,./profiling/aes_inputs_100content/run28.json
AS-849015bb-280b-4c70-a3c8-3cf5e03df3e5,100,4700,AES2,18800,5984,8467,256,8,30.998528,1.3359935483870968,1.1829789566924012,1712870297499,1712870303483,False,./profiling/aes_inputs_100content/run28.json
AS-849015bb-280b-4c70-a3c8-3cf5e03df3e5,100,4700,AES3,42300,8467,8467,256,8,36.43392,1.9902179487179485,1.8554545384934997,1712870297493,1712870305960,False,./profiling/aes_inputs_100content/run28.json
AS-849015bb-280b-4c70-a3c8-3cf5e03df3e5,100,4700,Stats,4700,24,,128,1,13.86496,0.005,0.005,1712870305983,1712870306007,False,./profiling/aes_inputs_100content/run28.json
AS-a6739223-8c90-4382-bef6-36d164a390c4,100,5700,wait1,5700,1011,,128,1,11.087872,0.02683333333333333,0.007640849989995092,1712870306570,1712870307581,False,./profiling/aes_inputs_100content/run38.json
AS-a6739223-8c90-4382-bef6-36d164a390c4,100,5700,AES1,5700,3399,10323,256,8,24.211456,0.6528375,0.6234349450398178,1712870307621,1712870311020,False,./profiling/aes_inputs_100content/run38.json
AS-a6739223-8c90-4382-bef6-36d164a390c4,100,5700,AES2,22800,6992,10323,256,8,30.879744,1.3366474358974358,1.2158120749998511,1712870307618,1712870314610,False,./profiling/aes_inputs_100content/run38.json
AS-a6739223-8c90-4382-bef6-36d164a390c4,100,5700,AES3,51300,10323,10323,256,8,36.51584,2.0003076923076923,1.845625538030976,1712870307620,1712870317943,False,./profiling/aes_inputs_100content/run38.json
AS-a6739223-8c90-4382-bef6-36d164a390c4,100,5700,Stats,5700,24,,128,1,13.860864,0.004952380952380953,0.004952380952380953,1712870317975,1712870317999,False,./profiling/aes_inputs_100content/run38.json
AS-a9c05a62-2671-496d-8afd-55fe22674000,100,8800,wait1,8800,1004,,128,1,11.104256,0.007203125,0.00550814543308166,1712870318565,1712870319569,False,./profiling/aes_inputs_100content/run69.json
AS-a9c05a62-2671-496d-8afd-55fe22674000,100,8800,AES1,8800,5212,15748,256,8,24.326144,0.6565345911949685,0.6226303100820014,1712870319610,1712870324822,False,./profiling/aes_inputs_100content/run69.json
AS-a9c05a62-2671-496d-8afd-55fe22674000,100,8800,AES2,35200,10429,15748,256,8,30.937088,1.3172658227848102,1.2475115413892321,1712870319604,1712870330033,False,./profiling/aes_inputs_100content/run69.json
AS-a9c05a62-2671-496d-8afd-55fe22674000,100,8800,AES3,79200,15748,15748,256,8,36.753408,2.0149290322580646,1.8637651698730584,1712870319609,1712870335357,False,./profiling/aes_inputs_100content/run69.json
AS-a9c05a62-2671-496d-8afd-55fe22674000,100,8800,Stats,8800,24,,128,1,13.983744,0.0033125,0.0033125,1712870335385,1712870335409,False,./profiling/aes_inputs_100content/run69.json
AS-946ccb6e-7330-48a1-9324-a080598a0b1e,100,10600,wait1,10600,1004,,128,1,11.010048,0.014095238095238095,0.005674360893875862,1712870335982,1712870336986,False,./profiling/aes_inputs_100content/run87.json
AS-946ccb6e-7330-48a1-9324-a080598a0b1e,100,10600,AES1,10600,6375,22498,256,8,24.403968,0.9495111111111111,0.6310857897310266,1712870337022,1712870343397,False,./profiling/aes_inputs_100content/run87.json
AS-946ccb6e-7330-48a1-9324-a080598a0b1e,100,10600,AES2,42400,15827,22498,256,8,30.949376,2.844298850574712,1.2464674039490027,1712870337024,1712870352851,False,./profiling/aes_inputs_100content/run87.json
AS-946ccb6e-7330-48a1-9324-a080598a0b1e,100,10600,AES3,95400,22498,22498,256,8,36.421632,14.043217218543047,1.8974630194465771,1712870337024,1712870359522,False,./profiling/aes_inputs_100content/run87.json
AS-946ccb6e-7330-48a1-9324-a080598a0b1e,100,10600,Stats,10600,26,,128,1,13.881344,0.007063492063492063,0.007063492063492063,1712870359559,1712870359585,False,./profiling/aes_inputs_100content/run87.json
AS-1a9b5227-2bbd-456a-92b7-5e9c74a37800,100,11300,wait1,11300,1005,,128,1,11.01824,0.01684375,0.0060748074089301005,1712870360122,1712870361127,False,./profiling/aes_inputs_100content/run94.json
AS-1a9b5227-2bbd-456a-92b7-5e9c74a37800,100,11300,AES1,11300,6638,20593,256,8,24.666112,0.6737597402597402,0.6283433490894187,1712870361165,1712870367803,False,./profiling/aes_inputs_100content/run94.json
AS-1a9b5227-2bbd-456a-92b7-5e9c74a37800,100,11300,AES2,45200,13364,20593,256,8,30.834688,1.4559718309859155,1.246058116612086,1712870361169,1712870374533,False,./profiling/aes_inputs_100content/run94.json
AS-1a9b5227-2bbd-456a-92b7-5e9c74a37800,100,11300,AES3,101700,20593,20593,256,8,36.601856,2.1988028169014084,1.8493841806878177,1712870361168,1712870381761,False,./profiling/aes_inputs_100content/run94.json
AS-1a9b5227-2bbd-456a-92b7-5e9c74a37800,100,11300,Stats,11300,25,,128,1,13.88544,0.005446153846153846,0.005446153846153846,1712870381801,1712870381826,False,./profiling/aes_inputs_100content/run94.json
AS-dd6a8f01-79cb-4822-bc3b-8dc34e54f1ce,100,2000,wait1,2000,1006,,128,1,11.042816,0.022109374999999997,0.006291785913002585,1712870382440,1712870383446,False,./profiling/aes_inputs_100content/run1.json
AS-dd6a8f01-79cb-4822-bc3b-8dc34e54f1ce,100,2000,AES1,2000,1225,3866,256,8,24.367104,0.6494472049689441,0.6190693326469973,1712870383488,1712870384713,False,./profiling/aes_inputs_100content/run1.json
AS-dd6a8f01-79cb-4822-bc3b-8dc34e54f1ce,100,2000,AES2,8000,2789,3866,256,8,31.031296,1.2710496894409937,1.1086119261892764,1712870383492,1712870386281,False,./profiling/aes_inputs_100content/run1.json
AS-dd6a8f01-79cb-4822-bc3b-8dc34e54f1ce,100,2000,AES3,18000,3866,3866,256,8,36.765696,2.7176652542372883,1.8486869284945555,1712870383491,1712870387357,False,./profiling/aes_inputs_100content/run1.json
AS-dd6a8f01-79cb-4822-bc3b-8dc34e54f1ce,100,2000,Stats,2000,23,,128,1,13.733888,0.00440625,0.00440625,1712870387387,1712870387410,False,./profiling/aes_inputs_100content/run1.json
AS-f3f996a7-e5ab-43f7-b172-65c8fc02bd90,100,3700,wait1,3700,1010,,128,1,11.210752,0.025893939393939396,0.007426702392041432,1712870387996,1712870389006,False,./profiling/aes_inputs_100content/run18.json
AS-f3f996a7-e5ab-43f7-b172-65c8fc02bd90,100,3700,AES1,3700,3061,7721,256,8,24.481792,7.679436170212766,0.7476374197612028,1712870389048,1712870392109,False,./profiling/aes_inputs_100content/run18.json
AS-f3f996a7-e5ab-43f7-b172-65c8fc02bd90,100,3700,AES2,14800,5297,7721,256,8,30.674944,4.076240559440559,1.2725637815378201,1712870389041,1712870394338,False,./profiling/aes_inputs_100content/run18.json
AS-f3f996a7-e5ab-43f7-b172-65c8fc02bd90,100,3700,AES3,33300,7721,7721,256,8,36.548608,3.2379596412556055,1.8479726240433532,1712870389046,1712870396767,False,./profiling/aes_inputs_100content/run18.json
AS-f3f996a7-e5ab-43f7-b172-65c8fc02bd90,100,3700,Stats,3700,24,,128,1,13.869056,0.0033968253968253963,0.0033968253968253963,1712870396793,1712870396817,False,./profiling/aes_inputs_100content/run18.json
AS-3f54dccd-a91b-42c0-be6d-a2ac12b0dcf7,100,8400,wait1,8400,1006,,128,1,11.227136,0.009095238095238095,0.0060539699771554635,1712870397384,1712870398390,False,./profiling/aes_inputs_100content/run65.json
AS-3f54dccd-a91b-42c0-be6d-a2ac12b0dcf7,100,8400,AES1,8400,5139,15397,256,8,24.670208,1.8979212121212121,0.6485365322764515,1712870398424,1712870403563,False,./profiling/aes_inputs_100content/run65.json
AS-3f54dccd-a91b-42c0-be6d-a2ac12b0dcf7,100,8400,AES2,33600,10245,15397,256,8,31.113216,2.929914089347079,1.263620526346248,1712870398435,1712870408680,False,./profiling/aes_inputs_100content/run65.json
AS-3f54dccd-a91b-42c0-be6d-a2ac12b0dcf7,100,8400,AES3,75600,15397,15397,256,8,36.995072,4.0058827586206895,1.8780256343187651,1712870398437,1712870413834,False,./profiling/aes_inputs_100content/run65.json
AS-3f54dccd-a91b-42c0-be6d-a2ac12b0dcf7,100,8400,Stats,8400,26,,128,1,14.176256,0.00680952380952381,0.00680952380952381,1712870413875,1712870413901,False,./profiling/aes_inputs_100content/run65.json
AS-475bc914-3d1c-44f9-b5ab-1a142294ca44,100,5800,wait1,5800,1005,,128,1,11.24352,0.008492063492063492,0.005726697245087224,1712870414465,1712870415470,False,./profiling/aes_inputs_100content/run39.json
AS-475bc914-3d1c-44f9-b5ab-1a142294ca44,100,5800,AES1,5800,3859,10743,256,8,24.469504,0.6514658385093168,0.5819272883180938,1712870415508,1712870419367,False,./profiling/aes_inputs_100content/run39.json
AS-475bc914-3d1c-44f9-b5ab-1a142294ca44,100,5800,AES2,23200,6869,10743,256,8,31.121408,1.327707006369427,1.2493944155622565,1712870415510,1712870422379,False,./profiling/aes_inputs_100content/run39.json
AS-475bc914-3d1c-44f9-b5ab-1a142294ca44,100,5800,AES3,52200,10743,10743,256,8,37.281792,2.0161032258064515,1.8253554433707562,1712870415506,1712870426249,False,./profiling/aes_inputs_100content/run39.json
AS-475bc914-3d1c-44f9-b5ab-1a142294ca44,100,5800,Stats,5800,25,,128,1,13.897728,0.00456060606060606,0.00456060606060606,1712870426284,1712870426309,False,./profiling/aes_inputs_100content/run39.json
AS-f9a70983-ceb8-48f7-a4a7-a2d985616869,100,11500,wait1,11500,1009,,128,1,11.14112,0.0209375,0.007199945887445888,1712870426932,1712870427941,False,./profiling/aes_inputs_100content/run96.json
AS-f9a70983-ceb8-48f7-a4a7-a2d985616869,100,11500,AES1,11500,6985,20992,256,8,24.59648,0.910985815602837,0.6183368329566428,1712870428179,1712870435164,False,./profiling/aes_inputs_100content/run96.json
AS-f9a70983-ceb8-48f7-a4a7-a2d985616869,100,11500,AES2,46000,13811,20992,256,8,30.498816,1.3381806451612905,1.2427553211488713,1712870428178,1712870441989,False,./profiling/aes_inputs_100content/run96.json
AS-f9a70983-ceb8-48f7-a4a7-a2d985616869,100,11500,AES3,103500,20992,20992,256,8,36.777984,1.996096153846154,1.8567008732034458,1712870427974,1712870448966,False,./profiling/aes_inputs_100content/run96.json
AS-f9a70983-ceb8-48f7-a4a7-a2d985616869,100,11500,Stats,11500,25,,128,1,14.143488,0.0040967741935483875,0.0040967741935483875,1712870449005,1712870449030,False,./profiling/aes_inputs_100content/run96.json
AS-b5f8a378-fae8-4a97-82f3-36edc162d415,100,3200,wait1,3200,1011,,128,1,11.169792,0.019742424242424242,0.0071972184531783785,1712870449598,1712870450609,False,./profiling/aes_inputs_100content/run13.json
AS-b5f8a378-fae8-4a97-82f3-36edc162d415,100,3200,AES1,3200,2086,6435,256,8,24.571904,0.6435123456790124,0.5950161935775914,1712870450650,1712870452736,False,./profiling/aes_inputs_100content/run13.json
AS-b5f8a378-fae8-4a97-82f3-36edc162d415,100,3200,AES2,12800,3808,6435,256,8,30.769152,1.3104339622641508,1.2406745873482825,1712870450643,1712870454451,False,./profiling/aes_inputs_100content/run13.json
AS-b5f8a378-fae8-4a97-82f3-36edc162d415,100,3200,AES3,28800,6435,6435,256,8,37.117952,1.995890322580645,1.7099688046641626,1712870450644,1712870457079,False,./profiling/aes_inputs_100content/run13.json
AS-b5f8a378-fae8-4a97-82f3-36edc162d415,100,3200,Stats,3200,24,,128,1,14.000128,0.005461538461538462,0.005461538461538462,1712870457103,1712870457127,False,./profiling/aes_inputs_100content/run13.json
AS-d1543eca-92d2-41f8-8a32-350d40b75793,100,7100,wait1,7100,1007,,128,1,11.169792,0.011111111111111112,0.006154669308880733,1712870457677,1712870458684,False,./profiling/aes_inputs_100content/run52.json
AS-d1543eca-92d2-41f8-8a32-350d40b75793,100,7100,AES1,7100,4259,12705,256,8,24.817664,0.657358024691358,0.6209313686855618,1712870458728,1712870462987,False,./profiling/aes_inputs_100content/run52.json
AS-d1543eca-92d2-41f8-8a32-350d40b75793,100,7100,AES2,28400,8362,12705,256,8,30.78144,1.3356730769230767,1.2506742571332943,1712870458724,1712870467086,False,./profiling/aes_inputs_100content/run52.json
AS-d1543eca-92d2-41f8-8a32-350d40b75793,100,7100,AES3,63900,12705,12705,256,8,36.84352,1.9666037735849056,1.868538951131005,1712870458728,1712870471433,False,./profiling/aes_inputs_100content/run52.json
AS-d1543eca-92d2-41f8-8a32-350d40b75793,100,7100,Stats,7100,24,,128,1,14.1312,0.0038125000000000004,0.0038125000000000004,1712870471471,1712870471495,False,./profiling/aes_inputs_100content/run52.json
AS-8bbfb932-db9a-43bd-8211-276cfffa3a8f,100,9500,wait1,9500,1005,,128,1,11.206656,0.01976190476190476,0.005990302882053212,1712870472015,1712870473020,False,./profiling/aes_inputs_100content/run76.json
AS-8bbfb932-db9a-43bd-8211-276cfffa3a8f,100,9500,AES1,9500,5618,17349,256,8,24.65792,0.6652738853503184,0.6253201987435406,1712870473058,1712870478676,False,./profiling/aes_inputs_100content/run76.json
AS-8bbfb932-db9a-43bd-8211-276cfffa3a8f,100,9500,AES2,38000,11381,17349,256,8,30.806016,1.337732484076433,1.2339496304202908,1712870473060,1712870484441,False,./profiling/aes_inputs_100content/run76.json
AS-8bbfb932-db9a-43bd-8211-276cfffa3a8f,100,9500,AES3,85500,17349,17349,256,8,37.167104,2.0164129032258065,1.8328649413366809,1712870473055,1712870490404,False,./profiling/aes_inputs_100content/run76.json
AS-8bbfb932-db9a-43bd-8211-276cfffa3a8f,100,9500,Stats,9500,25,,128,1,14.036992,0.014437499999999999,0.014437499999999999,1712870490444,1712870490469,False,./profiling/aes_inputs_100content/run76.json
AS-e62b0d37-d2f1-4a63-b0ae-ef87114737c7,100,11600,wait1,11600,1004,,128,1,11.362304,0.017396825396825397,0.005802954115730344,1712870491035,1712870492039,False,./profiling/aes_inputs_100content/run97.json
AS-e62b0d37-d2f1-4a63-b0ae-ef87114737c7,100,11600,AES1,11600,6844,20823,256,8,24.727552,0.6731483870967742,0.6276456109589797,1712870492077,1712870498921,False,./profiling/aes_inputs_100content/run97.json
AS-e62b0d37-d2f1-4a63-b0ae-ef87114737c7,100,11600,AES2,46400,13694,20823,256,8,30.736384,1.3324807692307692,1.2507110129038894,1712870492081,1712870505775,False,./profiling/aes_inputs_100content/run97.json
AS-e62b0d37-d2f1-4a63-b0ae-ef87114737c7,100,11600,AES3,104400,20823,20823,256,8,37.208064,1.990592356687898,1.860513754731021,1712870492079,1712870512902,False,./profiling/aes_inputs_100content/run97.json
AS-e62b0d37-d2f1-4a63-b0ae-ef87114737c7,100,11600,Stats,11600,25,,128,1,14.012416,0.003857142857142857,0.003857142857142857,1712870512948,1712870512973,False,./profiling/aes_inputs_100content/run97.json
AS-43fd4b8a-6ae9-400c-8b0d-84371dbbd994,100,4300,wait1,4300,1008,,128,1,11.12064,0.02409375,0.006969155959933199,1712870513564,1712870514572,False,./profiling/aes_inputs_100content/run24.json
AS-43fd4b8a-6ae9-400c-8b0d-84371dbbd994,100,4300,AES1,4300,2542,7747,256,8,24.694784,0.6543625,0.6257203167164626,1712870514607,1712870517149,False,./profiling/aes_inputs_100content/run24.json
AS-43fd4b8a-6ae9-400c-8b0d-84371dbbd994,100,4300,AES2,17200,5476,7747,256,8,30.752768,1.3084000000000002,1.179110928807739,1712870514613,1712870520089,False,./profiling/aes_inputs_100content/run24.json
AS-43fd4b8a-6ae9-400c-8b0d-84371dbbd994,100,4300,AES3,38700,7747,7747,256,8,37.117952,2.010574193548387,1.8529013178907114,1712870514611,1712870522358,False,./profiling/aes_inputs_100content/run24.json
AS-43fd4b8a-6ae9-400c-8b0d-84371dbbd994,100,4300,Stats,4300,25,,128,1,14.082048,0.005446153846153846,0.005446153846153846,1712870522390,1712870522415,False,./profiling/aes_inputs_100content/run24.json
AS-4ff89930-0c8f-4acd-a12f-a17310260034,100,6200,wait1,6200,1011,,128,1,11.239424,0.013609375,0.007505029378129808,1712870523037,1712870524048,False,./profiling/aes_inputs_100content/run43.json
AS-4ff89930-0c8f-4acd-a12f-a17310260034,100,6200,AES1,6200,4764,10995,256,8,24.752128,0.6257612903225807,0.5351461045527035,1712870524084,1712870528848,False,./profiling/aes_inputs_100content/run43.json
AS-4ff89930-0c8f-4acd-a12f-a17310260034,100,6200,AES2,24800,7447,10995,256,8,30.777344,1.3360769230769232,1.2320345656780913,1712870524089,1712870531536,False,./profiling/aes_inputs_100content/run43.json
AS-4ff89930-0c8f-4acd-a12f-a17310260034,100,6200,AES3,55800,10995,10995,256,8,37.101568,1.999698717948718,1.876592718656148,1712870524088,1712870535083,False,./profiling/aes_inputs_100content/run43.json
AS-4ff89930-0c8f-4acd-a12f-a17310260034,100,6200,Stats,6200,24,,128,1,14.385152,0.004,0.004,1712870535116,1712870535140,False,./profiling/aes_inputs_100content/run43.json
AS-2d79b422-f5c8-4744-bffd-b689c998684a,100,5400,wait1,5400,1010,,128,1,11.157504,0.019784615384615383,0.006355182501632966,1712870535736,1712870536746,False,./profiling/aes_inputs_100content/run35.json
AS-2d79b422-f5c8-4744-bffd-b689c998684a,100,5400,AES1,5400,3254,10032,256,8,24.834048,0.65614375,0.6192960000605641,1712870536788,1712870540042,False,./profiling/aes_inputs_100content/run35.json
AS-2d79b422-f5c8-4744-bffd-b689c998684a,100,5400,AES2,21600,6437,10032,256,8,30.937088,1.309056603773585,1.2401311189754793,1712870536790,1712870543227,False,./profiling/aes_inputs_100content/run35.json
AS-2d79b422-f5c8-4744-bffd-b689c998684a,100,5400,AES3,48600,10032,10032,256,8,37.527552,2.0408910256410255,1.8041263673454517,1712870536783,1712870546815,False,./profiling/aes_inputs_100content/run35.json
AS-2d79b422-f5c8-4744-bffd-b689c998684a,100,5400,Stats,5400,24,,128,1,14.114816,0.0032,0.0032,1712870546848,1712870546872,False,./profiling/aes_inputs_100content/run35.json
AS-623de663-f7b7-4875-8a82-f655a50d9452,100,3100,wait1,3100,1007,,128,1,11.276288,0.019138461538461538,0.006235709909238958,1712870547413,1712870548420,False,./profiling/aes_inputs_100content/run12.json
AS-623de663-f7b7-4875-8a82-f655a50d9452,100,3100,AES1,3100,1879,5576,256,8,24.834048,0.6600253164556962,0.6170456407959116,1712870548462,1712870550341,False,./profiling/aes_inputs_100content/run12.json
AS-623de663-f7b7-4875-8a82-f655a50d9452,100,3100,AES2,12400,3702,5576,256,8,30.908416,1.3068930817610065,1.238431606093511,1712870548459,1712870552161,False,./profiling/aes_inputs_100content/run12.json
AS-623de663-f7b7-4875-8a82-f655a50d9452,100,3100,AES3,27900,5576,5576,256,8,36.810752,1.9782848101265824,1.8619065066989193,1712870548462,1712870554038,False,./profiling/aes_inputs_100content/run12.json
AS-623de663-f7b7-4875-8a82-f655a50d9452,100,3100,Stats,3100,23,,128,1,13.983744,0.003507936507936508,0.003507936507936508,1712870554064,1712870554087,False,./profiling/aes_inputs_100content/run12.json
AS-a2fc7d9f-ff4d-4cef-9529-84d1bcf846e7,100,9700,wait1,9700,1007,,128,1,11.313152,0.018015625,0.006323539966965862,1712870554623,1712870555630,False,./profiling/aes_inputs_100content/run78.json
AS-a2fc7d9f-ff4d-4cef-9529-84d1bcf846e7,100,9700,AES1,9700,5730,17340,256,8,24.784896,0.6527375000000001,0.6264460945720366,1712870555667,1712870561397,False,./profiling/aes_inputs_100content/run78.json
AS-a2fc7d9f-ff4d-4cef-9529-84d1bcf846e7,100,9700,AES2,38800,11603,17340,256,8,31.100928,1.3358012820512821,1.2412583859389725,1712870555677,1712870567280,False,./profiling/aes_inputs_100content/run78.json
AS-a2fc7d9f-ff4d-4cef-9529-84d1bcf846e7,100,9700,AES3,87300,17340,17340,256,8,37.134336,1.9895159235668791,1.8631942361311054,1712870555677,1712870573017,False,./profiling/aes_inputs_100content/run78.json
AS-a2fc7d9f-ff4d-4cef-9529-84d1bcf846e7,100,9700,Stats,9700,25,,128,1,14.114816,0.005609375,0.005609375,1712870573054,1712870573079,False,./profiling/aes_inputs_100content/run78.json
AS-0284fb8b-3aa8-4947-8519-d73b8b4465ad,100,8200,wait1,8200,1005,,128,1,11.337728,0.01616923076923077,0.005803773642740478,1712870573632,1712870574637,False,./profiling/aes_inputs_100content/run63.json
AS-0284fb8b-3aa8-4947-8519-d73b8b4465ad,100,8200,AES1,8200,5700,22427,256,8,24.977408,0.65215625,0.5816214576535711,1712870574672,1712870580372,False,./profiling/aes_inputs_100content/run63.json
AS-0284fb8b-3aa8-4947-8519-d73b8b4465ad,100,8200,AES2,32800,14347,22427,256,8,30.728192,4.774266748617086,1.240449457254544,1712870574675,1712870589022,False,./profiling/aes_inputs_100content/run63.json
AS-0284fb8b-3aa8-4947-8519-d73b8b4465ad,100,8200,AES3,73800,22427,22427,256,8,36.78208,4.208417120622568,1.823020286673487,1712870574673,1712870597100,False,./profiling/aes_inputs_100content/run63.json
AS-0284fb8b-3aa8-4947-8519-d73b8b4465ad,100,8200,Stats,8200,26,,128,1,14.012416,0.008876923076923077,0.008876923076923077,1712870597135,1712870597161,False,./profiling/aes_inputs_100content/run63.json
AS-ce3bc2c3-5611-4f76-b95f-8ba1ab895082,100,3000,wait1,3000,1005,,128,1,11.235328,0.01940625,0.006075377845487459,1712870597795,1712870598800,False,./profiling/aes_inputs_100content/run11.json
AS-ce3bc2c3-5611-4f76-b95f-8ba1ab895082,100,3000,AES1,3000,1831,5432,256,8,24.887296,0.65268125,0.6094234477076426,1712870598842,1712870600673,False,./profiling/aes_inputs_100content/run11.json
AS-ce3bc2c3-5611-4f76-b95f-8ba1ab895082,100,3000,AES2,12000,3709,5432,256,8,30.969856,1.8220064102564102,1.2238428429291575,1712870598839,1712870602548,False,./profiling/aes_inputs_100content/run11.json
AS-ce3bc2c3-5611-4f76-b95f-8ba1ab895082,100,3000,AES3,27000,5432,5432,256,8,36.794368,1.9918853503184715,1.8506678851214953,1712870598837,1712870604269,False,./profiling/aes_inputs_100content/run11.json
AS-ce3bc2c3-5611-4f76-b95f-8ba1ab895082,100,3000,Stats,3000,24,,128,1,14.221312,0.004938461538461538,0.004938461538461538,1712870604296,1712870604320,False,./profiling/aes_inputs_100content/run11.json
AS-30b687c0-663c-4ee4-a569-ed62b6cad164,100,2600,wait1,2600,1009,,128,1,11.374592,0.02509090909090909,0.007077973095772634,1712870604896,1712870605905,False,./profiling/aes_inputs_100content/run7.json
AS-30b687c0-663c-4ee4-a569-ed62b6cad164,100,2600,AES1,2600,1579,4914,256,8,24.797184,0.6498695652173914,0.6143826734885226,1712870605942,1712870607521,False,./profiling/aes_inputs_100content/run7.json
AS-30b687c0-663c-4ee4-a569-ed62b6cad164,100,2600,AES2,10400,3303,4914,256,8,30.695424,1.2797453416149067,1.1938411449933661,1712870605937,1712870609240,False,./profiling/aes_inputs_100content/run7.json
AS-30b687c0-663c-4ee4-a569-ed62b6cad164,100,2600,AES3,23400,4914,4914,256,8,36.896768,2.003416666666667,1.7881124190985311,1712870605943,1712870610857,False,./profiling/aes_inputs_100content/run7.json
